sample	value
4627	0.003803
4628	0.009984
4629	0.06673
4630	0.1346
4631	0.04893
4632	0.06823
4633	0.02698
4634	0.07221
4635	0.06763
4636	0.01648
4637	0.07062
4638	0.1137
4639	0.03067
4640	0.03748
4641	0.02511
4642	0.1125
4643	0.0362
4644	0.01972
4645	0.01831
4646	0.02317
4647	0.01661
4648	0.04712
4649	0.1144
4650	0.0755
4651	0.06199
4652	0.0881
4653	0.1618
4654	0.08485
4655	0.05314
4656	0.1068
4657	0.08811
4658	0.08756
4659	0.04591
4660	0.09968
4661	0.01771
4662	0.06269
4663	0.06596
4664	0.07595
4665	0.09665
4666	0.07598
4667	0.09464
4668	0.07632
4669	0.05958
4670	0.02284
4671	0.0326
4672	0.04803
4673	0.05153
4674	0.0779
4675	0.04276
4676	0.1172
4677	0.02956
4678	-0.01122
4679	0.1353
4680	0.07295
4681	0.05029
4682	0.04998
4683	0.02641
4684	0.07254
4685	0.08871
4686	0.0524
4687	-0.0118
4688	0.1041
4689	0.1054
4690	0.08308
4691	0.06144
4692	0.002643
4693	0.1269
4694	0.07964
4695	0.047
4696	0.1041
4697	0.03203
4698	0.07102
4699	0.0312
4700	0.03227
4701	0.02544
4702	0.03485
4703	0.04765
4704	0.075
4705	0.04362
4706	0.1326
4707	0.08661
4708	0.05587
4709	0.06245
4710	0.05093
4711	0.07877
4712	0.06053
4713	0.0392
4714	0.08958
4715	0.07206
4716	0.06401
4717	0.04508
4718	0.07329
4719	0.1094
4720	0.05433
4721	0.06502
4722	0.07413
4723	0.1218
4724	0.09174
4725	0.1083
4726	0.04312
4727	0.115
4728	0.1336
4729	0.0731
4730	0.1078
4731	0.02828
4732	0.08196
4733	0.1315
4734	0.09971
4735	0.06315
4736	0.1185
4737	0.04184
4738	0.1481
4739	0.04752
4740	0.1181
4741	0.08336
4742	0.1261
4743	0.04515
4744	0.05716
4745	0.1151
4746	0.07272
4747	0.01343
4748	0.03566
4749	0.003723
4750	0.1411
4751	0.08278
4752	0.06634
4753	0.04265
4754	0.005634
4755	0.09916
4756	0.0382
4757	0.1199
4758	0.08346
4759	0.1182
4760	0.1193
4761	0.05341
4762	0.04586
4763	0.04648
4764	0.001724
4765	0.053
4766	-0.005681
4767	0.01923
4768	0.09538
4769	0.0827
4770	0.0766
4771	-0.00124
4772	0.08563
4773	0.04005
4774	0.1025
4775	0.05748
4776	0.1186
4777	0.08668
4778	0.07578
4779	0.06978
4780	0.05639
4781	0.03836
4782	0.1051
4783	0.09025
4784	0.04485
4785	0.07084
4786	0.08096
4787	0.09917
4788	0.1627
4789	0.06399
4790	0.09485
4791	-0.01521
4792	0.13
4793	0.07512
4794	0.02013
4795	0.07254
4796	0.06774
4797	0.01282
4798	0.09312
4799	0.06771
4800	0.06565
4801	0.1288
4802	0.02685
4803	0.1557
4804	0.0416
4805	0.01187
4806	0.04887
4807	0.07009
4808	0.03709
4809	0.03277
4810	0.08499
4811	0.02782
4812	0.03726
4813	0.1041
4814	0.07836
4815	0.06485
4816	0.05181
4817	0.01704
4818	0.07793
4819	0.05802
4820	-0.005315
4821	0.07708
4822	-0.004134
4823	0.1201
4824	0.04789
4825	0.04474
4826	0.06401
4827	0.1401
4828	0.07507
4829	0.05811
4830	0.1206
4831	0.07826
4832	0.1248
4833	0.04774
4834	0.04717
4835	0.05803
4836	0.01466
4837	0.04026
4838	0.03678
4839	0.03634
4840	0.1198
4841	0.08664
4842	0.06551
4843	0.1377
4844	0.07068
4845	0.08878
4846	0.1192
4847	0.09258
4848	0.1341
4849	0.1046
4850	0.08283
4851	0.1178
4852	0.06288
4853	0.02876
4854	0.04601
4855	0.1258
4856	0.08702
4857	0.09776
4858	0.1207
4859	0.0477
4860	0.03572
4861	0.04267
4862	0.1226
4863	4.093E-4
4864	0.05848
4865	0.02922
4866	0.1359
4867	0.07611
4868	0.02227
4869	0.1057
4870	0.04928
4871	0.0265
4872	0.0999
4873	0.08514
4874	0.04731
4875	0.02765
4876	0.07903
4877	0.006165
4878	0.09924
4879	0.01928
4880	0.03256
4881	-0.007085
4882	0.08333
4883	0.03025
4884	0.09683
4885	0.08233
4886	0.06176
4887	0.09061
4888	0.1625
4889	0.02165
4890	0.0369
4891	0.136
4892	0.009639
4893	0.04961
4894	0.06711
4895	0.05781
4896	0.01655
4897	0.03506
4898	0.09646
4899	0.1046
4900	-0.005617
4901	0.1187
4902	0.05318
4903	0.05079
4904	0.04691
4905	0.06748
4906	0.07464
4907	0.06017
4908	0.1042
4909	0.07663
4910	0.06593
4911	0.1155
4912	0.1091
4913	0.07485
4914	0.05561
4915	0.06879
4916	0.07254
4917	0.08734
4918	0.07139
4919	0.08896
4920	0.0492
4921	0.0565
4922	-0.001162
4923	0.1165
4924	0.07174
4925	0.08514
4926	0.01617
4927	0.004948
4928	0.1221
4929	0.1138
4930	0.09059
4931	0.01499
4932	0.0688
4933	0.04949
4934	0.04571
4935	0.07591
4936	0.1065
4937	0.04625
4938	0.06008
4939	0.07836
4940	0.01937
4941	0.0409
4942	0.09626
4943	0.1133
4944	0.05562
4945	0.0615
4946	0.009099
4947	0.009522
4948	0.0442
4949	0.1183
4950	0.06743
4951	0.0321
4952	0.006454
4953	0.05115
4954	0.06112
4955	0.02011
4956	0.004839
4957	0.09217
4958	0.1153
4959	0.06525
4960	0.0664
4961	0.01653
4962	0.02901
4963	0.02678
4964	0.129
4965	0.06103
4966	0.09078
4967	0.09645
4968	0.04297
4969	0.04018
4970	0.05694
4971	0.06596
4972	0.06437
4973	-0.02237
4974	0.005912
4975	0.1009
4976	0.09298
4977	0.04485
4978	0.03902
4979	0.006432
4980	0.05692
4981	0.03111
4982	0.1033
4983	0.1072
4984	0.08531
4985	0.1015
4986	0.05196
4987	0.01345
4988	0.07808
4989	0.06423
4990	0.08654
4991	0.01436
4992	0.09482
4993	0.01109
4994	0.07072
4995	0.0585
4996	0.01703
4997	0.08456
4998	0.06508
4999	0.04289
5000	0.06681
5001	0.06416
5002	0.06858
5003	0.09244
5004	0.0736
5005	0.08149
5006	0.07728
5007	0.05673
5008	0.08081
5009	0.1318
5010	0.01679
5011	0.03665
5012	0.0745
5013	0.1161
5014	0.1475
5015	0.06315
5016	0.1368
5017	0.1295
5018	0.03393
5019	0.1612
5020	0.1017
5021	0.09896
5022	0.09089
5023	0.04451
5024	0.1249
5025	0.08354
5026	0.06133
5027	0.1266
5028	0.09243
5029	0.05986
5030	0.1133
5031	0.02658
5032	0.05382
5033	0.09465
5034	0.05425
5035	0.1013
5036	0.1259
5037	0.01672
5038	0.06319
5039	0.07016
5040	0.04497
5041	0.07379
5042	0.06078
5043	0.04872
5044	0.02011
5045	-0.004247
5046	0.07256
5047	0.08574
5048	0.05907
5049	0.06272
5050	0.04041
5051	0.1014
5052	0.1397
5053	0.04991
5054	0.1098
5055	0.06622
5056	0.02507
5057	0.07661
5058	0.1195
5059	0.05118
5060	0.09532
5061	0.07068
5062	0.1145
5063	0.0519
5064	0.04214
5065	0.03118
5066	-2.547E-4
5067	0.07113
5068	0.02135
5069	0.08263
5070	0.06926
5071	0.1014
5072	0.06725
5073	0.01781
5074	0.0997
5075	0.08217
5076	0.08426
5077	0.1332
5078	0.03577
5079	0.08058
5080	0.09056
5081	0.109
5082	0.1532
5083	0.04516
5084	0.05254
5085	0.1261
5086	0.07864
5087	0.101
5088	0.02448
5089	0.08483
5090	0.1613
5091	0.05533
5092	0.0517
5093	0.1042
5094	0.1328
5095	0.1078
5096	0.07433
5097	0.07991
5098	0.01197
5099	0.1416
5100	0.103
5101	0.0581
5102	0.08384
5103	0.02784
5104	0.05062
5105	0.06481
5106	0.02484
5107	0.07404
5108	0.1277
5109	0.1433
5110	0.01216
5111	0.07024
5112	0.07252
5113	0.01364
5114	0.02885
5115	0.06136
5116	0.05338
5117	0.03064
5118	0.03927
5119	0.06195
5120	0.07089
5121	-0.003807
5122	0.08093
5123	0.0236
5124	0.01921
5125	0.04756
5126	0.05845
5127	0.08456
5128	0.06253
5129	-0.01102
5130	0.06073
5131	-0.01896
5132	0.006175
5133	-0.004779
5134	0.03606
5135	0.07322
5136	0.09666
5137	0.07757
5138	0.06765
5139	0.1877
5140	0.05487
5141	0.01911
5142	0.0315
5143	0.1307
5144	0.06323
5145	0.1197
5146	-0.02069
5147	0.04928
5148	0.06458
5149	0.05922
5150	0.06887
5151	0.1126
5152	0.05094
5153	0.08422
5154	0.04695
5155	0.06862
5156	0.07852
5157	0.07116
5158	0.1023
5159	0.05818
5160	0.1976
5161	0.1504
5162	0.08123
5163	0.1467
5164	0.1268
5165	0.08242
5166	0.02747
5167	0.04989
5168	0.04208
5169	0.1671
5170	0.00416
5171	-0.0343
5172	0.07002
5173	0.03772
5174	0.06901
5175	0.08185
5176	0.06028
5177	0.06662
5178	0.0831
5179	0.118
5180	0.008659
5181	0.04115
5182	0.04422
5183	0.1151
5184	0.07494
5185	0.0279
5186	0.1714
5187	0.02636
5188	0.06143
5189	0.1225
5190	0.08495
5191	0.02368
5192	0.0948
5193	-0.03524
5194	0.06937
5195	0.06556
5196	0.05355
5197	0.1041
5198	0.07607
5199	0.119
5200	0.08391
5201	0.06896
5202	0.06911
5203	0.08333
5204	0.05218
5205	0.04905
5206	-0.02578
5207	0.0493
5208	0.04723
5209	0.09513
5210	0.1091
5211	0.05952
5212	0.1245
5213	0.04928
5214	0.05152
5215	0.07507
5216	0.1057
5217	0.04074
5218	0.03269
5219	0.05693
5220	0.05029
5221	0.0968
5222	0.1141
5223	0.06574
5224	0.0405
5225	0.04816
5226	0.1386
5227	0.04093
5228	0.1172
5229	0.1212
5230	0.07009
5231	0.04452
5232	0.06385
5233	0.09082
5234	0.02989
5235	0.07376
5236	0.115
5237	0.09444
5238	0.0967
5239	0.03644
5240	0.03161
5241	0.06924
5242	0.109
5243	0.09174
5244	0.0178
5245	0.09205
5246	0.09417
5247	0.08611
5248	0.07334
5249	0.08587
5250	0.08207
5251	0.07371
5252	0.01455
5253	0.1119
5254	0.0931
5255	0.09104
5256	0.03217
5257	0.1078
5258	0.1044
5259	0.06578
5260	0.03062
5261	0.06292
5262	0.08144
5263	0.1383
5264	0.09095
5265	0.1145
5266	0.01864
5267	0.1195
5268	0.1125
5269	0.06483
5270	0.1182
5271	0.06321
5272	0.09247
5273	0.08188
5274	0.1229
5275	0.00402
5276	0.11
5277	0.01763
5278	0.1112
5279	0.07729
5280	-0.008901
5281	0.0692
5282	0.04408
5283	0.01927
5284	0.1163
5285	0.07897
5286	0.08231
5287	0.06498
5288	0.001886
5289	0.08297
5290	0.01844
5291	0.1707
5292	0.08788
5293	0.06375
5294	0.0933
5295	0.07134
5296	0.07336
5297	0.09271
5298	0.07809
5299	0.06296
5300	0.08882
5301	0.04023
5302	0.04048
5303	0.04758
5304	0.06237
5305	0.03796
5306	0.08489
5307	0.1235
5308	0.1036
5309	0.001128
5310	0.07544
5311	0.08264
5312	0.05117
5313	0.04815
5314	0.1736
5315	0.02444
5316	0.1044
5317	0.04947
5318	0.1227
5319	0.07815
5320	0.06172
5321	0.03864
5322	0.05214
5323	0.05279
5324	0.06759
5325	0.02313
5326	0.09124
5327	0.06165
5328	0.03326
5329	0.06548
5330	0.05548
5331	0.08756
5332	0.06872
5333	0.05509
5334	0.08082
5335	0.03816
5336	0.08402
5337	0.06452
5338	0.08285
5339	0.08215
5340	0.06679
5341	0.04231
5342	0.08096
5343	0.1225
5344	0.1341
5345	0.0366
5346	0.031
5347	0.02821
5348	0.1177
5349	0.07776
5350	0.09782
5351	0.04956
5352	0.07063
5353	0.08723
5354	0.04579
5355	0.05434
5356	0.03212
5357	0.06776
5358	0.04869
5359	0.03134
5360	0.05923
5361	0.08245
5362	0.05045
5363	0.1684
5364	0.04845
5365	0.05641
5366	0.05292
5367	0.1137
5368	0.08798
5369	0.04084
5370	0.02395
5371	0.08968
5372	0.09012
5373	0.05066
5374	0.119
5375	0.1137
5376	0.1095
5377	0.04951
5378	0.1344
5379	0.09308
5380	0.06349
5381	0.04596
5382	0.04536
5383	0.1364
5384	0.03557
5385	0.07971
5386	0.161
5387	0.03185
5388	0.09925
5389	0.1047
5390	0.04007
5391	0.1515
5392	0.1183
5393	0.05975
5394	0.07126
5395	0.001082
5396	0.03573
5397	0.07174
5398	0.07256
5399	0.05904
5400	0.07903
5401	0.01342
5402	0.06418
5403	0.03668
5404	0.1133
5405	0.1005
5406	0.006292
5407	0.05988
5408	0.01769
5409	0.07192
5410	0.06216
5411	0.07238
5412	0.07836
5413	0.162
5414	0.1342
5415	0.0952
5416	0.009035
5417	0.06035
5418	0.03535
5419	0.03614
5420	0.07382
5421	0.0616
5422	0.09824
5423	0.04635
5424	0.1185
5425	0.1102
5426	0.09669
5427	0.04009
5428	0.1108
5429	0.02544
5430	0.03269
5431	0.09601
5432	0.01216
5433	0.02642
5434	0.08115
5435	0.0798
5436	0.04878
5437	0.0587
5438	0.05955
5439	0.06136
5440	0.07105
5441	-0.005805
5442	0.1681
5443	0.07507
5444	-0.003817
5445	0.06943
5446	0.1051
5447	0.08544
5448	0.1408
5449	0.09285
5450	-0.003619
5451	0.08431
5452	0.09153
5453	0.1149
5454	0.09059
5455	0.1411
5456	0.09717
5457	0.07832
5458	0.07488
5459	0.1117
5460	0.09879
5461	0.06555
5462	0.07969
5463	0.11
5464	0.07851
5465	0.04756
5466	0.06418
5467	0.05513
5468	0.08167
5469	0.04276
5470	0.09029
5471	0.07592
5472	0.06936
5473	0.03197
5474	-0.008166
5475	0.07247
5476	0.01767
5477	0.04524
5478	0.1076
5479	0.08347
5480	0.03896
5481	0.1101
5482	0.09647
5483	0.08708
5484	0.08681
5485	0.05389
5486	0.009377
5487	0.02666
5488	0.01844
5489	0.003034
5490	0.04698
5491	0.09931
5492	0.05485
5493	0.01696
5494	0.06522
5495	0.0412
5496	0.08074
5497	0.07205
5498	0.1015
5499	0.03143
5500	0.1925
5501	0.1142
5502	0.09179
5503	0.106
5504	0.0525
5505	0.06515
5506	0.07477
5507	0.09872
5508	0.1681
5509	0.1216
5510	0.0324
5511	0.1558
5512	0.04802
5513	0.02346
5514	0.08822
5515	0.05774
5516	0.03948
5517	0.05907
5518	0.03114
5519	0.01814
5520	0.08005
5521	0.1071
5522	0.05924
5523	0.04337
5524	0.09941
5525	0.03526
5526	0.07489
5527	0.05345
5528	0.03949
5529	0.03842
5530	0.04762
5531	0.0812
5532	0.1874
5533	0.07992
5534	0.116
5535	0.1155
5536	0.03683
5537	0.05884
5538	0.04471
5539	0.08329
5540	0.04287
5541	0.0407
5542	0.2052
5543	0.1538
5544	0.06911
5545	0.07781
5546	0.1187
5547	0.08106
5548	0.02927
5549	0.03869
5550	0.06149
5551	0.09083
5552	0.07587
5553	0.0812
5554	0.1124
5555	0.07519
5556	0.02373
5557	0.04845
5558	0.07909
5559	0.06504
5560	0.04835
5561	0.05649
5562	0.104
5563	0.153
5564	0.08177
5565	0.1101
5566	0.1312
5567	0.1306
5568	0.06168
5569	0.03653
5570	0.1115
5571	-0.01373
5572	0.0791
5573	0.05611
5574	0.07672
5575	0.06678
5576	0.06249
5577	0.1084
5578	0.02971
5579	0.1082
5580	0.09967
5581	0.04813
5582	0.0868
5583	0.09977
5584	0.03341
5585	0.1215
5586	0.06563
5587	0.05063
5588	0.071
5589	0.05824
5590	0.1152
5591	0.09178
5592	0.04277
5593	0.0271
5594	0.1016
5595	0.05258
5596	0.01251
5597	0.01521
5598	0.02691
5599	0.1728
5600	0.009795
5601	0.05693
5602	0.04915
5603	0.115
5604	-0.0151
5605	0.05479
5606	0.09806
5607	0.04191
5608	0.09655
5609	0.008793
5610	0.0987
5611	0.0759
5612	0.03208
5613	0.07604
5614	0.02647
5615	0.05828
5616	0.0272
5617	0.05303
5618	0.04863
5619	0.03562
5620	0.06528
5621	0.04478
5622	0.06731
5623	0.02033
5624	0.05923
5625	0.1418
5626	0.06757
5627	0.08602
5628	0.06711
5629	0.1177
5630	0.09755
5631	0.1497
5632	0.03109
5633	0.1108
5634	0.0862
5635	0.01923
5636	0.1104
5637	0.115
5638	0.1379
5639	0.05776
5640	0.1083
5641	0.04277
5642	0.06634
5643	0.07528
5644	0.07656
5645	0.123
5646	0.1125
5647	0.04943
5648	0.08192
5649	0.1568
5650	0.1073
5651	0.03738
5652	-0.02597
5653	0.02489
5654	0.09392
5655	0.01926
5656	0.09686
5657	0.0412
5658	0.07221
5659	0.0851
5660	0.0321
5661	0.07289
5662	0.09041
5663	0.02234
5664	0.07377
5665	0.07101
5666	0.03191
5667	0.06723
5668	0.09295
5669	0.07598
5670	0.04202
5671	0.1173
5672	0.04828
5673	0.07132
5674	0.1185
5675	0.04192
5676	0.08895
5677	0.02471
5678	0.08073
5679	0.08311
5680	0.1718
5681	0.09304
5682	0.1466
5683	0.1221
5684	0.07288
5685	0.08202
5686	0.03184
5687	0.06316
5688	0.05571
5689	0.05356
5690	0.06031
5691	0.05283
5692	0.09848
5693	0.1378
5694	0.09446
5695	0.1022
5696	0.09422
5697	0.1149
5698	0.02685
5699	0.01418
5700	0.03231
5701	0.05496
5702	0.04343
5703	0.05669
5704	0.09034
5705	0.08991
5706	0.1271
5707	0.11
5708	0.07488
5709	0.03275
5710	0.113
5711	0.04445
5712	0.09028
5713	0.05223
5714	0.07171
5715	0.04288
5716	0.02119
5717	0.08559
5718	0.0993
5719	0.06955
5720	0.09368
5721	0.02332
5722	0.05027
5723	0.08308
5724	0.1412
5725	0.05476
5726	0.01925
5727	0.07229
5728	0.06975
5729	-0.009768
5730	0.01319
5731	0.09499
5732	0.104
5733	0.1028
5734	0.08733
5735	0.1128
5736	-0.01539
5737	0.04903
5738	0.08484
5739	0.07772
5740	0.06486
5741	0.00494
5742	0.07876
5743	0.06979
5744	0.08317
5745	0.02275
5746	0.08069
5747	0.1276
5748	0.02948
5749	0.09523
5750	0.02916
5751	0.09064
5752	0.07132
5753	0.05592
5754	0.09403
5755	0.07426
5756	0.1058
5757	0.08035
5758	0.02355
5759	0.1035
5760	0.09282
5761	0.07672
5762	0.0656
5763	0.05675
5764	0.01075
5765	0.03281
5766	0.02464
5767	0.06955
5768	0.06121
5769	0.1082
5770	0.08513
5771	0.1352
5772	0.08507
5773	0.1026
5774	0.001392
5775	0.01951
5776	0.09148
5777	0.0328
5778	0.09717
5779	0.07904
5780	0.1011
5781	0.08038
5782	0.07684
5783	0.02704
5784	0.003963
5785	0.06676
5786	0.1053
5787	0.05239
5788	-0.002365
5789	0.06257
5790	0.06461
5791	0.02119
5792	0.031
5793	0.05358
5794	0.1752
5795	0.09085
5796	0.1049
5797	0.03311
5798	0.06351
5799	0.1086
5800	0.06984
5801	0.05277
5802	0.1316
5803	0.07307
5804	0.1155
5805	0.1007
5806	0.1612
5807	0.1282
5808	0.04055
5809	0.08691
5810	-0.002796
5811	0.04942
5812	0.07357
5813	0.06688
5814	0.05144
5815	0.08603
5816	0.101
5817	0.04889
5818	0.1452
5819	0.04591
5820	0.09822
5821	0.1558
5822	0.0588
5823	0.05623
5824	0.09153
5825	0.11
5826	0.04354
5827	0.1123
5828	0.06812
5829	0.06245
5830	0.06895
5831	0.048
5832	0.06408
5833	-0.003657
5834	0.03435
5835	0.08841
5836	0.1429
5837	0.06656
5838	0.02855
5839	0.1322
5840	0.05223
5841	0.07929
5842	0.09415
5843	0.08152
5844	0.07245
5845	0.08222
5846	0.06812
5847	0.1342
5848	0.1124
5849	0.02763
5850	0.04257
5851	0.03998
5852	0.07812
5853	0.05571
5854	0.09352
5855	0.1299
5856	0.06498
5857	0.03212
5858	0.03798
5859	0.04108
5860	0.09553
5861	0.09118
5862	0.06015
5863	0.05825
5864	0.08117
5865	0.05806
5866	0.1056
5867	0.03163
5868	0.06603
5869	0.135
5870	0.08822
5871	0.1133
5872	0.09167
5873	0.1018
5874	0.04067
5875	0.08257
5876	0.03767
5877	-0.01747
5878	0.07416
5879	0.0722
5880	0.008532
5881	0.04938
5882	0.08904
5883	0.04403
5884	-0.04397
5885	0.1235
5886	0.08858
5887	0.119
5888	0.1167
5889	0.095
5890	0.08753
5891	0.06735
5892	0.08644
5893	0.1366
5894	0.04122
5895	0.07591
5896	0.03237
5897	0.07013
5898	0.1137
5899	0.1156
5900	0.08262
5901	0.03036
5902	0.04931
5903	0.1083
5904	0.05883
5905	0.004248
5906	0.08665
5907	0.01897
5908	0.04324
5909	0.1106
5910	0.05223
5911	0.09029
5912	0.1053
5913	0.0625
5914	0.08177
5915	0.009579
5916	0.1748
5917	0.1009
5918	0.0976
5919	0.02817
5920	0.06245
5921	0.08955
5922	0.08312
5923	0.04715
5924	0.047
5925	0.07653
5926	0.06588
5927	0.03434
5928	0.07849
5929	0.04067
5930	0.05011
5931	0.1267
5932	0.02168
5933	0.07735
5934	0.03211
5935	0.06511
5936	0.05322
5937	0.1423
5938	0.04661
5939	0.0168
5940	0.05594
5941	0.08409
5942	0.04973
5943	0.08518
5944	0.1184
5945	0.05162
5946	0.03719
5947	0.06677
5948	0.02584
5949	0.03308
5950	-0.008753
5951	0.05725
5952	0.07729
5953	-0.02665
5954	0.0374
5955	0.1279
5956	0.1093
5957	0.05695
5958	0.02295
5959	0.07124
5960	0.01526
5961	0.118
5962	0.04588
5963	0.0753
5964	0.1179
5965	0.04198
5966	0.02498
5967	0.04515
5968	0.0958
5969	0.07674
5970	0.04584
5971	0.03272
5972	0.1118
5973	0.04401
5974	0.06726
5975	0.07229
5976	0.1124
5977	0.02787
5978	0.02594
5979	0.07766
5980	0.04446
5981	0.05542
5982	0.1519
5983	0.08493
5984	0.03137
5985	0.07743
5986	0.09827
5987	0.07013
5988	0.06606
5989	0.05075
5990	0.0681
5991	0.01977
5992	0.07589
5993	0.1127
5994	0.02152
5995	0.1032
5996	0.0832
5997	0.04524
5998	0.05928
5999	0.02349
6000	0.09944
1001	0.07107
1002	0.07954
1003	0.08351
1004	0.08031
1005	0.08501
1006	0.09865
1007	0.09232
1008	0.08707
1009	0.05226
1010	0.09487
1011	0.08515
1012	0.07914
1013	0.1077
1014	0.08889
1015	0.0825
1016	0.06968
1017	0.06691
1018	0.1002
1019	0.08113
1020	0.0775
1021	0.1214
1022	0.07595
1023	0.07914
1024	0.1071
1025	0.06522
1026	0.05497
1027	0.1089
1028	0.07674
1029	0.08936
1030	0.08744
1031	0.1186
1032	0.1166
1033	0.09647
1034	0.09477
1035	0.09608
1036	0.06104
1037	0.09875
1038	0.08591
1039	0.1001
1040	0.08677
1041	0.08866
1042	0.0621
1043	0.07283
1044	0.07614
1045	0.08132
1046	0.06582
1047	0.1148
1048	0.0664
1049	0.1057
1050	0.04867
1051	0.097
1052	0.1195
1053	0.06541
1054	0.09612
1055	0.09105
1056	0.05203
1057	0.07236
1058	0.1068
1059	0.09355
1060	0.07097
1061	0.08635
1062	0.09674
1063	0.09975
1064	0.1102
1065	0.06717
1066	0.08188
1067	0.09002
1068	0.05222
1069	0.06227
1070	0.09322
1071	0.06378
1072	0.1189
1073	0.07306
1074	0.08523
1075	0.0807
1076	0.0819
1077	0.1363
1078	0.06587
1079	0.06922
1080	0.07653
1081	0.111
1082	0.1096
1083	0.08119
1084	0.0407
1085	0.08305
1086	0.07694
1087	0.1003
1088	0.08254
1089	0.06857
1090	0.07226
1091	0.09583
1092	0.07425
1093	0.1045
1094	0.07361
1095	0.1157
1096	0.07795
1097	0.08499
1098	0.04356
1099	0.07808
1100	0.07366
1101	0.09472
1102	0.108
1103	0.0976
1104	0.1067
1105	0.04271
1106	0.07725
1107	0.06651
1108	0.09071
1109	0.1196
1110	0.135
1111	0.05597
1112	0.07255
1113	0.07936
1114	0.0711
1115	0.07715
1116	0.06329
1117	0.09313
1118	0.08957
1119	0.09234
1120	0.07647
1121	0.05443
1122	0.08595
1123	0.1183
1124	0.05812
1125	0.09444
1126	0.06772
1127	0.07397
1128	0.1022
1129	0.0805
1130	0.06572
1131	0.1126
1132	0.07971
1133	0.08365
1134	0.116
1135	0.1007
1136	0.06263
1137	0.0776
1138	0.07997
1139	0.08635
1140	0.1023
1141	0.07315
1142	0.07566
1143	0.1068
1144	0.115
1145	0.1285
1146	0.04746
1147	0.1165
1148	0.0628
1149	0.1178
1150	0.1308
1151	0.06733
1152	0.07402
1153	0.09653
1154	0.07002
1155	0.1008
1156	0.08945
1157	0.0807
1158	0.07848
1159	0.09001
1160	0.06869
1161	0.05368
1162	0.0987
1163	0.1
1164	0.1022
1165	0.07962
1166	0.08585
1167	0.08104
1168	0.06516
1169	0.0757
1170	0.1017
1171	0.08516
1172	0.07277
1173	0.08789
1174	0.09954
1175	0.06902
1176	0.1009
1177	0.05716
1178	0.0764
1179	0.06326
1180	0.1036
1181	0.0977
1182	0.09274
1183	0.1006
1184	0.08517
1185	0.05204
1186	0.08914
1187	0.1085
1188	0.1049
1189	0.0847
1190	0.1047
1191	0.07451
1192	0.07476
1193	0.1304
1194	0.07483
1195	0.1307
1196	0.06858
1197	0.07679
1198	0.07815
1199	0.06668
1200	0.08092
1201	0.08353
1202	0.07635
1203	0.06278
1204	0.06674
1205	0.1156
1206	0.1074
1207	0.09423
1208	0.07647
1209	0.05797
1210	0.1002
1211	0.0906
1212	0.05295
1213	0.06357
1214	0.07006
1215	0.05782
1216	0.1056
1217	0.09033
1218	0.06965
1219	0.07792
1220	0.1085
1221	0.0856
1222	0.08738
1223	0.08003
1224	0.05127
1225	0.06685
1226	0.07607
1227	0.1006
1228	0.1163
1229	0.1221
1230	0.08232
1231	0.07901
1232	0.07215
1233	0.1035
1234	0.07254
1235	0.08673
1236	0.07212
1237	0.05278
1238	0.08539
1239	0.1001
1240	0.09121
1241	0.06447
1242	0.07385
1243	0.05387
1244	0.06191
1245	0.1202
1246	0.08632
1247	0.0765
1248	0.1009
1249	0.07473
1250	0.06752
1251	0.06901
1252	0.08702
1253	0.07606
1254	0.1008
1255	0.05866
1256	0.05259
1257	0.0557
1258	0.1045
1259	0.08897
1260	0.1016
1261	0.1052
1262	0.09364
1263	0.07341
1264	0.1405
1265	0.09919
1266	0.06211
1267	0.06645
1268	0.0667
1269	0.09861
1270	0.1148
1271	0.06719
1272	0.07443
1273	0.06349
1274	0.1077
1275	0.07173
1276	0.08838
1277	0.08081
1278	0.1006
1279	0.09781
1280	0.08271
1281	0.09581
1282	0.07414
1283	0.05245
1284	0.08678
1285	0.08052
1286	0.06048
1287	0.06124
1288	0.1002
1289	0.07412
1290	0.0772
1291	0.07367
1292	0.05145
1293	0.1207
1294	0.08695
1295	0.06627
1296	0.08858
1297	0.07013
1298	0.08361
1299	0.05812
1300	0.07957
1301	0.09615
1302	0.08222
1303	0.09631
1304	0.08404
1305	0.06444
1306	0.09704
1307	0.08087
1308	0.08683
1309	0.08835
1310	0.1035
1311	0.0568
1312	0.09296
1313	0.09026
1314	0.08771
1315	0.1016
1316	0.0898
1317	0.1036
1318	0.07936
1319	0.0785
1320	0.05166
1321	0.08202
1322	0.05604
1323	0.1123
1324	0.07275
1325	0.09934
1326	0.1064
1327	0.0805
1328	0.08319
1329	0.08755
1330	0.101
1331	0.07765
1332	0.1195
1333	0.105
1334	0.1129
1335	0.105
1336	0.07302
1337	0.07973
1338	0.05825
1339	0.132
1340	0.09353
1341	0.1071
1342	0.0955
1343	0.08551
1344	0.06962
1345	0.06943
1346	0.1566
1347	0.0901
1348	0.06366
1349	0.09991
1350	0.08527
1351	0.09309
1352	0.08139
1353	0.09873
1354	0.08232
1355	0.09627
1356	0.1023
1357	0.0697
1358	0.08662
1359	0.1183
1360	0.1201
1361	0.0642
1362	0.06549
1363	0.0989
1364	0.07872
1365	0.05342
1366	0.09033
1367	0.07143
1368	0.08618
1369	0.04664
1370	0.07531
1371	0.07421
1372	0.1044
1373	0.06964
1374	0.07602
1375	0.07633
1376	0.0671
