"ICO";"year";"def";"class";"acid.test";"debt.ratio";"asset.turn";"returns"
25042548;2009;0;1;1.39765500794913;0.607472686666264;2.05323836542524;0.0537212530934991
25042548;2010;0;1;1.69149644760213;0.473556934076333;2.08011775838503;0.215645042582273
25048171;2008;0;1;0.931547532391906;0.738910026857654;0.411078782452999;0.132296329453894
25048171;2009;0;1;1.16176211453744;0.556766812210238;0.422963112897474;0.127943401864114
25048171;2010;0;1;0.915334816912806;0.47279411085557;0.318610472258398;-0.0255941330229895
25048171;2011;0;1;0.995406618644953;0.442152200331078;0.531734716334791;0.0204866659649593
25138341;2008;1;1;2.58927875243665;0.939730764480672;2.34070231773085;-0.0535177637808242
25138341;2009;1;1;2.82411630558723;1.07417420369642;2.23559771922926;-0.123181281950452
25138341;2010;1;1;1.34494462307967;1.30263474889945;2.32903780068729;-0.279381443298969
25138341;2011;1;1;0.666533066132264;1.30263474889945;1.65008531303321;-0.420330778539734
25138341;2012;1;1;0.207587611188511;1.30263474889945;0.354222340994121;-0.420330778539734
25191551;2008;0;1;0.713927346627715;0.743280163142163;2.7185630080733;-0.0160516244378021
25191551;2009;0;1;0.386150990567825;0.667558359621451;2.89748054679285;-0.0317308096740273
25191551;2010;0;1;0.780115842011215;0.545387204302807;3.66703167522826;-0.385497351004042
25191551;2011;0;1;0.534360730593607;0.533186678709828;4.01375251303866;0.0752891815506541
25191551;2012;0;1;0.590426244141933;0.608425784363689;4.20207247115397;0.000653364172122258
25193716;2009;0;1;2.58799593082401;0.413978494623656;2.02649769585253;0.213133640552995
25193716;2010;0;1;2.32232346241458;0.424359594006767;3.93209279845336;0.261237312711455
25193716;2011;0;1;2.22118380062305;0.479714434964304;3.30262928782866;0.137210517151315
25193716;2012;0;1;2.30505117200396;0.5;2.84775136064165;0.0948152391864795
25206745;2008;0;1;0.762158668605591;0.969450775678259;1.0645908389089;0.0266892140283803
25206745;2009;0;1;0.185379274204114;0.930289549087619;1.03547730357412;0.0925953853114161
25206745;2010;0;1;0.203316027466086;0.884206394518984;1.10116328860976;0.0663003140165572
25206745;2011;0;1;0.216463414634146;0.953384971801652;0.804085835302927;0.0117239604053074
25206745;2012;0;1;0.0980353145983586;0.955127309036445;0.692121817274089;0.0119420868696955
25206958;2008;0;1;3.74983357741978;0.370059651894424;3.84340696755918;0.50951978863073
25206958;2009;0;1;2.27766914352757;0.311830097892816;2.59369503899121;0.37567612410818
25206958;2010;0;1;2.50988323986393;0.400517092789428;3.04375179546107;0.425222637173226
25206958;2011;0;1;2.25166423120636;0.329860742000638;4.44530668651005;0.534851866883117
25208934;2008;0;1;5.59087113832452;0.154839543769931;2.91191427011808;0.534851866883117
25208934;2009;0;1;9.40820249919897;0.0855947284882882;1.35624068106392;0.379039007262758
25208934;2010;0;1;6.38565275356374;0.445711203829242;1.67845452025858;0.433613734934344
25209655;2008;0;1;1.23430493273543;0.47596585804133;0.932614555256065;0.00628930817610063
25209655;2009;0;1;0.35131195335277;0.539481105470953;0.630569655950367;-0.18809926677947
25209655;2010;0;1;0.776649746192893;0.542848611525829;0.433562257390266;-0.0286652732158853
25217194;2008;0;1;2.6394779771615;0.508178575820932;2.92743819948346;-0.144508670520231
